sweep,downstream,selection_metric,selection_epoch,selected_final_downstream,oracle,first_epoch_in_band
simclr-tau,knn_probe,rerankme,160,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,161,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,162,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,164,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,165,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,167,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,172,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,173,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,175,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,176,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,177,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,178,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,179,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,182,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,183,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,184,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,187,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,189,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,190,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,191,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,192,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,193,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,195,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,197,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,198,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,199,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,201,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,202,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,203,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,204,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,205,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,206,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,208,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,209,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,210,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,211,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,212,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,215,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,217,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,218,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,219,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,221,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,223,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,224,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,226,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,228,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,229,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,230,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,231,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,233,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,234,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,235,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,236,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,239,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,240,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,241,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,242,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,244,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,245,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,246,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,247,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,249,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,250,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,251,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,252,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,253,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,255,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,260,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,261,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,263,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,264,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,265,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,267,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,268,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,269,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,270,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,271,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,274,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,275,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,277,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,278,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,280,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,282,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,283,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,284,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,286,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,287,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,289,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,290,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,291,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,292,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,293,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,294,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,296,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,298,0.7893999814987183,0.8073999881744385,
simclr-tau,knn_probe,rerankme,299,0.7893999814987183,0.8073999881744385,
simclr-tau,cifar10c,rankme,0,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,1,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,2,0.6368662714958191,0.7014252543449402,
simclr-tau,cifar10c,rankme,3,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,4,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,6,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,7,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,8,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,9,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,10,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,11,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,12,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,13,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,14,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,15,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,19,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,20,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,21,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,22,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,25,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,26,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,27,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,28,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,29,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,30,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,33,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,35,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,36,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,39,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,40,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,41,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,42,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,43,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,44,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,45,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,46,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,47,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,49,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,51,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,54,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,56,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,57,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,60,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,61,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,62,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,68,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,69,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,71,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,73,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,74,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,76,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,78,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,79,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,82,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,83,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,84,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,85,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,87,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,88,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,89,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,90,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,91,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,92,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,95,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,97,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,99,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,101,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,103,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,104,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,107,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,108,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,110,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,111,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,112,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,113,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,114,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,115,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,116,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,117,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,118,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,120,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,121,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,122,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,124,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,125,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,126,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,127,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,128,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,130,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,131,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,133,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,135,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,136,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,137,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,138,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,139,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,140,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,143,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,145,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,147,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,148,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,149,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,150,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,151,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,154,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,156,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,159,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,160,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,161,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,162,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,164,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,165,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,167,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,172,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,173,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,175,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,176,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,177,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,178,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,179,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,182,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,183,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,184,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,187,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,189,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,190,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,191,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,192,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,193,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,195,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,197,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,198,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,199,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,201,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,202,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,203,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,204,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,205,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,206,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,208,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,209,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,210,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,211,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,212,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,215,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,217,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,218,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,219,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,221,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,223,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,224,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,226,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,228,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,229,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,230,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,231,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,233,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,234,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,235,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,236,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,239,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,240,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,241,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,242,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,244,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,245,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,246,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,247,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,249,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,250,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,251,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,252,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,253,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,255,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,260,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,261,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,263,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,264,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,265,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,267,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,268,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,269,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,270,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,271,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,274,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,275,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,277,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,278,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,280,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,282,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,283,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,284,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,286,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,287,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,289,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,290,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,291,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,292,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,293,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,294,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,296,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,298,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rankme,299,0.633390486240387,0.7014252543449402,
simclr-tau,cifar10c,rerankme,0,0.7014252543449402,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,1,0.6860641837120056,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,2,0.6860641837120056,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,3,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,4,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,6,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,7,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,8,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,9,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,10,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,11,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,12,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,13,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,14,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,15,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,19,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,20,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,21,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,22,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,25,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,26,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,27,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,28,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,29,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,30,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,33,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,35,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,36,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,39,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,40,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,41,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,42,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,43,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,44,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,45,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,46,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,47,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,49,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,51,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,54,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,56,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,57,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,60,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,61,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,62,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,68,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,69,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,71,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,73,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,74,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,76,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,78,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,79,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,82,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,83,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,84,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,85,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,87,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,88,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,89,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,90,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,91,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,92,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,95,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,97,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,99,0.6759210228919983,0.7014252543449402,0
simclr-tau,cifar10c,rerankme,101,0.6759210228919983,0.7014252543449402,0
